Date,Open,High,Low,Close,Volume,Market Cap
"Apr 18, 2020",7092.29,7269.96,7089.25,7257.66,32447188386,133053136876
"Apr 19, 2020",7260.92,7280.52,7167.05,7189.42,31311210215,131815853850
"Apr 20, 2020",7186.87,7240.29,6835.5,6881.96,37747113936,126192239912
"Apr 21, 2020",6879.78,6934.55,6834.44,6880.32,32589741511,126175238603
"Apr 22, 2020",6879.44,7145.87,6867.78,7117.21,33249153866,130530916077
"Apr 23, 2020",7121.31,7491.78,7081.59,7429.72,43500782316,136275638031
"Apr 24, 2020",7434.18,7574.2,7434.18,7550.9,34636526286,138512029491
"Apr 25, 2020",7550.48,7641.36,7521.67,7569.94,32941541447,138874072264
"Apr 26, 2020",7570.14,7700.59,7561.41,7679.87,33070154491,140903867573
"Apr 27, 2020",7679.42,7795.6,7679.42,7795.6,36162144725,143040988590
"Apr 28, 2020",7796.97,7814.53,7730.81,7807.06,33187959921,143266252261
"Apr 29, 2020",7806.71,8871.75,7786.05,8801.04,60201052203,161522471385
"Apr 30, 2020",8797.67,9440.65,8533.26,8658.55,66964629541,158922133909
"May 01, 2020",8672.78,9048.02,8667.76,8864.77,44068389997,162722652380
"May 02, 2020",8869.06,9007.19,8811.37,8988.6,40134388683,165012307600
"May 03, 2020",8983.61,9167.78,8830.97,8897.47,47101785174,163358189151
"May 04, 2020",8895.74,8956.91,8645.02,8912.65,45718796276,163654493632
"May 05, 2020",8912.83,9062.41,8856.83,9003.07,43148462663,165332488792
"May 06, 2020",9007.44,9411.47,8966.71,9268.76,49371886931,170229620935
"May 07, 2020",9261.9,9992.66,9138.32,9951.52,61112700562,182787376637
"May 08, 2020",9936.16,9996.74,9767.17,9842.67,51780748042,180804859844
"May 09, 2020",9840.91,9913.86,9580.64,9593.9,46566121841,176251395673
"May 10, 2020",9591.17,9595.58,8395.11,8756.43,63325279337,160884755211
"May 11, 2020",8755.54,9033.47,8374.32,8601.8,57119858802,158059235276
"May 12, 2020",8610.39,8949.9,8569.64,8804.48,42142717533,161791577301
"May 13, 2020",8805.39,9317.88,8805.39,9269.99,45558144023,170352710071
"May 14, 2020",9271.33,9793.27,9255.03,9733.72,56426907637,178881641547
"May 15, 2020",9734.29,9755.83,9261.4,9328.2,48158802327,171436341789
"May 16, 2020",9333.24,9564.2,9260.69,9377.01,36164766408,172340956579
"May 17, 2020",9374.93,9823,9349.55,9670.74,40084250663,177745404470
"May 18, 2020",9675.69,9906.03,9570.36,9726.57,41827139896,178779483464
"May 19, 2020",9727.06,9836.05,9539.62,9729.04,39254288955,178831635026
"May 20, 2020",9725.33,9804.79,9447.2,9522.98,36546239703,175050963475
"May 21, 2020",9522.74,9555.24,8869.93,9081.76,39326160532,166947987864
"May 22, 2020",9080.33,9232.94,9008.64,9182.58,29810773699,168807619957
"May 23, 2020",9185.06,9302.5,9118.11,9209.29,27727866812,169305492440
"May 24, 2020",9212.28,9288.4,8787.25,8790.37,32518803300,161610414643
"May 25, 2020",8786.11,8951.01,8719.67,8906.93,31288157264,163760453116
"May 26, 2020",8909.59,8991.97,8757.29,8835.05,29584186947,162445535235
"May 27, 2020",8837.38,9203.32,8834.16,9181.02,32740536902,168814700531
"May 28, 2020",9184.94,9546.32,9148.46,9525.75,34367073114,175161235290
"May 29, 2020",9528.36,9573.67,9379.34,9439.12,32896642044,173575756364
"May 30, 2020",9438.91,9704.03,9366.73,9700.41,32722975141,178390129758
"May 31, 2020",9700.11,9700.34,9432.3,9461.06,27773290299,173997151930
"Jun 01, 2020",9463.61,10199.56,9450.9,10167.27,35198901068,186993405740
"Jun 02, 2020",10162.97,10182.34,9460.57,9529.8,39137252109,175277218229
"Jun 03, 2020",9533.76,9682.86,9471.85,9656.72,25007459262,177619631126
"Jun 04, 2020",9655.85,9887.61,9525.25,9800.64,25921805072,180276153545
"Jun 05, 2020",9800.22,9869.24,9663.22,9665.53,23509628646,177801825145
"Jun 06, 2020",9664.9,9773.43,9591.02,9653.68,20438419222,177595657884
"Jun 07, 2020",9653,9768.5,9458.15,9758.85,25015250846,179540253701
"Jun 08, 2020",9760.06,9782.31,9675.89,9771.49,21486346312,179782576534
"Jun 09, 2020",9774.36,9836.37,9664.72,9795.7,23717842783,180237817527
"Jun 10, 2020",9794.12,9908.9,9728.29,9870.09,25706567601,181616765438
"Jun 11, 2020",9870.08,9938.3,9263.07,9321.78,30247143440,171538133043
"Jun 12, 2020",9320.69,9540.47,9285.85,9480.84,22610564515,174474896922
"Jun 13, 2020",9480.74,9493.21,9396.01,9475.28,17564322315,174381819725
"Jun 14, 2020",9477.55,9482.27,9347.59,9386.79,18991732746,172763239787
"Jun 15, 2020",9386.04,9504.86,8990.18,9450.7,26699704768,173947607772
"Jun 16, 2020",9454.27,9579.43,9400.45,9538.02,21565537209,175563963385
"Jun 17, 2020",9533.78,9540.42,9327.34,9480.26,20177709879,174508805561
"Jun 18, 2020",9481.57,9482.78,9328.4,9411.84,17770083003,173256688664
"Jun 19, 2020",9410.29,9440.88,9274.3,9288.02,19632223107,170985625732
"Jun 20, 2020",9290.96,9394.97,9247.38,9332.34,17130541557,171809438651
"Jun 21, 2020",9330.93,9401.11,9300.43,9303.63,15324301169,171289415079
"Jun 22, 2020",9300.92,9655.07,9296.87,9648.72,21104009514,177651397437
"Jun 23, 2020",9644.08,9670.54,9547.25,9629.66,17006433272,177310052079
"Jun 24, 2020",9632.15,9680.37,9278.23,9313.61,18961716076,171498781280
"Jun 25, 2020",9314.13,9340.16,9095.32,9264.81,18616048626,170608289504
"Jun 26, 2020",9260.99,9310.52,9101.74,9162.92,18341465837,168741367622
"Jun 27, 2020",9167.82,9207.81,8998.22,9045.39,17273093144,166584831506
"Jun 28, 2020",9048.46,9197.55,8975.53,9143.58,14560870760,168401806137
"Jun 29, 2020",9140.03,9237.57,9041.88,9190.85,16460547078,169280659246
"Jun 30, 2020",9185.58,9217.84,9084.84,9137.99,15735797744,168315606321
"Jul 01, 2020",9145.99,9309.75,9104.73,9228.33,15971550355,169988756578
"Jul 02, 2020",9231.14,9274.96,9036.62,9123.41,16338916796,168065586387
"Jul 03, 2020",9124.84,9202.34,9058.79,9087.3,13078970999,167409720388
"Jul 04, 2020",9084.23,9183.3,9053.63,9132.49,12290528515,168251076678
"Jul 05, 2020",9126.09,9162.18,8977.02,9073.94,12903406143,167181726154
"Jul 06, 2020",9072.85,9375.47,9058.66,9375.47,17889263252,172746103840
"Jul 07, 2020",9349.16,9360.62,9201.82,9252.28,13839652595,170485472276
"Jul 08, 2020",9253.02,9450.34,9249.5,9428.33,19702359883,173738543115
"Jul 09, 2020",9427.99,9431.38,9235,9277.97,18000702524,170977231638
"Jul 10, 2020",9273.36,9287.47,9118,9278.81,16860035605,171001933827
"Jul 11, 2020",9277.51,9293.53,9199.49,9240.35,13249910444,170302234778
"Jul 12, 2020",9241.06,9319.42,9197.45,9276.5,14452361907,170977422928
"Jul 13, 2020",9277.2,9306.4,9224.29,9243.61,17519821266,170379677119
"Jul 14, 2020",9238.7,9283.84,9171.66,9243.21,18085038362,170380670525
"Jul 15, 2020",9241.9,9275.33,9171.93,9192.84,15844731575,169460074576
"Jul 16, 2020",9191.98,9214.31,9088.95,9132.23,15713967523,168350501976
"Jul 17, 2020",9131.81,9182.25,9089.2,9151.39,13944570749,168710427574
"Jul 18, 2020",9151.18,9230.98,9100.82,9159.04,12252601475,168858972269
"Jul 19, 2020",9158.01,9201.4,9097.63,9185.82,12939002784,169360219986
"Jul 20, 2020",9187.22,9214.27,9137.51,9164.23,13755604146,168970262859
"Jul 21, 2020",9162.51,9407.26,9149.39,9374.89,18069581956,172861732402
"Jul 22, 2020",9375.08,9530.52,9319.65,9525.36,16532254884,175644844408
"Jul 23, 2020",9527.14,9610.25,9483,9581.07,18146399002,176680237480
"Jul 24, 2020",9585.51,9623.34,9481.45,9536.89,16552768325,175875016548
"Jul 25, 2020",9539.49,9704.56,9530.21,9677.11,16610070933,178469614078
"Jul 26, 2020",9680.23,10023.81,9652.85,9905.17,20507998997,182685328095
"Jul 27, 2020",9905.22,11298.22,9903.97,10990.87,35359749590,202719581737
"Jul 28, 2020",11017.46,11204.33,10632.63,10912.82,28766551142,201290022193
"Jul 29, 2020",10912.95,11304.4,10856.14,11100.47,24617249715,204761455133
"Jul 30, 2020",11099.83,11169.36,10895.46,11111.21,22857247901,204969047788
"Jul 31, 2020",11110.21,11415.86,10987.05,11323.47,23160469766,208895308529
"Aug 01, 2020",11322.57,11794.78,11239.68,11759.59,26075670303,216950669098
"Aug 02, 2020",11758.76,12034.14,11018.13,11053.61,27410067336,203936136730
"Aug 03, 2020",11043.77,11453.08,11012.41,11246.35,20271713443,207503423456
"Aug 04, 2020",11246.2,11385.38,11094.15,11205.89,21250197042,206767135617
"Aug 05, 2020",11203.82,11786.62,11158.29,11747.02,24411254471,216761492406
"Aug 06, 2020",11749.87,11902.34,11598.71,11779.77,23400740340,217377233001
"Aug 07, 2020",11778.89,11898.04,11408.59,11601.47,23132312867,214097928027
"Aug 08, 2020",11604.55,11800.06,11558.43,11754.05,17572057837,216924147851
"Aug 09, 2020",11737.33,11806.06,11548.78,11675.74,17489608833,215490364255
"Aug 10, 2020",11662.26,12045.14,11662.26,11878.11,26114112569,219235405395
"Aug 11, 2020",11881.65,11932.71,11195.71,11410.53,27039782640,210616121945
"Aug 12, 2020",11404.6,11748.4,11249.61,11584.93,25064548486,213846666475
"Aug 13, 2020",11588.41,11796.4,11216.87,11784.14,27522199497,217534728413
"Aug 14, 2020",11772.66,12150.99,11685.46,11768.87,24237958589,217265120503
"Aug 15, 2020",11768.7,11963.2,11768.7,11865.7,23354924400,219064372745
"Aug 16, 2020",11866.69,11934.9,11737.19,11892.8,20583375490,219576092170
"Aug 17, 2020",11895.66,12359.06,11806.7,12254.4,28227687027,226261747567
"Aug 18, 2020",12251.9,12335.71,11954.53,11991.23,26043227672,221413097553
"Aug 19, 2020",11990.88,12028.92,11687.33,11758.28,24502851117,217122068305
"Aug 20, 2020",11761.5,11900.41,11710.06,11878.37,20175242945,219350310326
"Aug 21, 2020",11878.03,11899.26,11564.98,11592.49,23762425999,214082401861
"Aug 22, 2020",11585.48,11689.41,11448.81,11681.83,20224191306,215742068895
"Aug 23, 2020",11679.7,11713.43,11559.92,11664.85,18482062658,215439967321
"Aug 24, 2020",11663.69,11807.63,11623.25,11774.6,20681511755,217477962650
"Aug 25, 2020",11773.59,11778.3,11189.85,11366.14,26301509932,209942744481
"Aug 26, 2020",11366.89,11530.05,11296.99,11488.36,22466660958,212210534428
"Aug 27, 2020",11485.61,11570.79,11185.94,11323.4,23240415076,209172436817
"Aug 28, 2020",11325.3,11545.62,11316.42,11542.5,19807127588,213231661583
"Aug 29, 2020",11541.05,11585.64,11466.29,11506.87,17485597759,212583870983
"Aug 30, 2020",11508.71,11715.26,11492.38,11711.51,19760127945,216373660045
"Aug 31, 2020",11713.31,11768.88,11598.32,11680.82,22285928250,215817677822
"Sep 01, 2020",11679.32,12067.08,11601.13,11970.48,27311555343,221181001607
"Sep 02, 2020",11964.82,11964.82,11290.79,11414.03,28037405299,210909793681
"Sep 03, 2020",11407.19,11443.02,10182.47,10245.3,31927261555,189322069063
"Sep 04, 2020",10230.37,10663.92,10207.94,10511.81,29965130374,194255818704
"Sep 05, 2020",10512.53,10581.57,9946.68,10169.57,44916565292,187940141276
"Sep 06, 2020",10167.22,10353.93,10056.89,10280.35,37071460174,189997214393
"Sep 07, 2020",10281,10399.15,9916.49,10369.56,33703098409,191657203885
"Sep 08, 2020",10369.31,10414.78,9945.11,10131.52,33430927462,187267336728
"Sep 09, 2020",10134.15,10350.54,10017.25,10242.35,24128292755,189325507175
"Sep 10, 2020",10242.33,10503.91,10238.14,10363.14,54406443211,191568387062
"Sep 11, 2020",10369.03,10434.92,10140.84,10400.91,45201121775,192275791669
"Sep 12, 2020",10409.86,10578.84,10292.39,10442.17,36750077324,193049493277
"Sep 13, 2020",10452.4,10577.22,10224.33,10323.76,36506852789,190870759062
"Sep 14, 2020",10328.73,10800.01,10266.01,10680.84,35453581940,197484272947
"Sep 15, 2020",10677.75,10938.63,10656.46,10796.95,32509451925,199641896762
"Sep 16, 2020",10797.76,11100.12,10704.88,10974.9,30769986455,202942925722
"Sep 17, 2020",10973.25,11037.42,10774.63,10948.99,38151810523,202475761712
"Sep 18, 2020",10951.82,11034.91,10829.66,10944.59,26341903912,202405809881
"Sep 19, 2020",10933.75,11134.09,10909.62,11094.35,22764204008,205185696336
"Sep 20, 2020",11095.87,11095.87,10814.48,10938.27,24699523788,202308927892
"Sep 21, 2020",10934.93,10988.3,10380.26,10462.26,28884999244,193514327128
"Sep 22, 2020",10459.62,10568.08,10382.73,10538.46,23621787804,194932197947
"Sep 23, 2020",10535.49,10537.83,10197.86,10246.19,23788661867,189529920746
"Sep 24, 2020",10248.79,10771.06,10231.49,10760.07,47144380902,199045623654
"Sep 25, 2020",10761.11,10777.7,10578.91,10692.72,39348590957,197809986226
"Sep 26, 2020",10695.58,10773,10667.28,10750.72,46852525493,198893019774
"Sep 27, 2020",10746.89,10803.98,10622.92,10775.27,53745972818,199357967523
"Sep 28, 2020",10776.61,10945.35,10703.89,10709.65,47762394731,198154065044
"Sep 29, 2020",10709.65,10860,10649.5,10844.64,46582396602,200660083839
"Sep 30, 2020",10843.87,10847.26,10669.32,10784.49,44171073700,199556965504
"Oct 01, 2020",10795.25,10933.62,10472.36,10619.45,40023134100,196512086756
"Oct 02, 2020",10619.82,10657.84,10416.69,10575.98,48661453918,195716085732
"Oct 03, 2020",10575.1,10598.94,10511.13,10549.33,44660271563,195233191301
"Oct 04, 2020",10550.44,10686,10534.39,10669.58,71251776995,197468899357
"Oct 05, 2020",10676.53,10793.51,10634.6,10793.34,47537578009,199769602128
"Oct 06, 2020",10796.31,10797.58,10528.89,10604.41,42623695307,196281911458
"Oct 07, 2020",10603.36,10680.51,10562.51,10668.97,37799458436,197485816055
"Oct 08, 2020",10669.37,10945.74,10562.61,10915.69,63314794397,202064144550
"Oct 09, 2020",10927.91,11102.67,10846.85,11064.46,22799117613,204827451843
"Oct 10, 2020",11059.14,11442.21,11056.94,11296.36,22877978588,209130239495
"Oct 11, 2020",11296.08,11428.81,11288.63,11384.18,19968627060,210766812992
"Oct 12, 2020",11392.64,11698.47,11240.69,11555.36,26163972642,213950143824
"Oct 13, 2020",11548.72,11548.98,11321.22,11425.9,24241420251,211565586739
"Oct 14, 2020",11429.05,11539.98,11307.83,11429.51,24103426719,211643390713
"Oct 15, 2020",11426.6,11569.91,11303.6,11495.35,24487233058,212873103428
"Oct 16, 2020",11502.83,11540.06,11223.01,11322.12,25635480772,209676088344
"Oct 17, 2020",11322.12,11386.26,11285.35,11358.1,19130430174,210353665235
"Oct 18, 2020",11355.98,11483.36,11347.58,11483.36,18283314340,212682581771
"Oct 19, 2020",11495.04,11799.09,11408.29,11742.04,23860769928,217482407293
"Oct 20, 2020",11745.97,11999.92,11681.48,11916.34,30915821592,220721282865
"Oct 21, 2020",11913.08,13184.57,11900.93,12823.69,43414712626,237532386963
"Oct 22, 2020",12801.64,13161.59,12717.09,12965.89,34729759598,240166387522
"Oct 23, 2020",12971.55,13015.96,12752.65,12931.54,28974975003,239557562148
"Oct 24, 2020",12931.57,13145.07,12885.75,13108.06,24542317940,242839876186
"Oct 25, 2020",13108.06,13329.18,12910.06,13031.17,24406920575,241425217440
"Oct 26, 2020",13031.2,13225.3,12822.38,13075.25,29461458313,242250997936
"Oct 27, 2020",13075.24,13759.67,13060.84,13654.22,33749878156,252985946390
"Oct 28, 2020",13654.21,13837.7,12932.25,13271.29,35867318895,245899824465
"Oct 29, 2020",13271.3,13612.05,12980.06,13437.88,56499499598,248995322466
"Oct 30, 2020",13437.87,13651.52,13136.2,13546.52,30581485201,251018154920
"Oct 31, 2020",13546.53,14028.21,13457.53,13780.99,30306464719,255372071116
"Nov 01, 2020",13780.99,13862.03,13628.38,13737.11,24453857900,254569759063
"Nov 02, 2020",13737.03,13808.32,13243.16,13550.49,30771455468,251119864445
"Nov 03, 2020",13550.45,13984.98,13325.44,13950.3,29869951617,258541441764
"Nov 04, 2020",13950.49,14218.77,13580.47,14133.71,35116364962,261954213176
"Nov 05, 2020",14133.73,15706.4,14102.09,15579.85,40856321439,288771509681
"Nov 06, 2020",15579.73,15903.44,15226.84,15565.88,39837841971,288526920959
"Nov 07, 2020",15565.88,15737.1,14423.2,14833.75,35024953706,274970333140
"Nov 08, 2020",14833.75,15637.32,14744.11,15479.57,26632075029,286955182899
"Nov 09, 2020",15479.6,15785.14,14865.53,15332.32,34149115566,284236108837
"Nov 10, 2020",15332.35,15450.33,15124.96,15290.9,25574938143,283468380961
"Nov 11, 2020",15290.91,15916.26,15290.01,15701.34,29772374934,291077214052
"Nov 12, 2020",15701.3,16305,15534.77,16276.34,34175758344,301736853825
"Nov 13, 2020",16276.44,16463.18,15992.15,16317.81,31599492172,302505533181
"Nov 14, 2020",16317.81,16317.81,15749.19,16068.14,27481710135,297877068423
"Nov 15, 2020",16068.14,16123.11,15793.53,15955.59,23653867583,295790551598
"Nov 16, 2020",15955.58,16816.18,15880.71,16716.11,31526766675,309889423249
"Nov 17, 2020",16685.69,17782.92,16564.54,17645.41,39006849170,327257094857
"Nov 18, 2020",17645.19,18393.95,17352.91,17804.01,49064800278,330218014062
"Nov 19, 2020",17803.86,18119.55,17382.55,17817.09,36985055355,330475167134
"Nov 20, 2020",17817.08,18773.23,17765.8,18621.31,36992873940,345411881099
"Nov 21, 2020",18621.32,18936.62,18444.36,18642.23,39650210707,345819234185
"Nov 22, 2020",18642.23,18688.97,17671.38,18370,41280434226,340790183317
"Nov 23, 2020",18370.02,18711.43,18000.8,18364.12,42741112308,340698070308
"Nov 24, 2020",18365.01,19348.27,18128.66,19107.46,51469565009,354504361032
"Nov 25, 2020",19104.41,19390.97,18581.15,18732.12,43710357371,347558803507
"Nov 26, 2020",18729.84,18866.29,16351.03,17150.62,61396835737,318231964319
"Nov 27, 2020",17153.91,17445.02,16526.42,17108.4,38886494645,317464460530
"Nov 28, 2020",17112.93,17853.94,16910.65,17717.42,32601040734,328782832212
"Nov 29, 2020",17719.63,18283.63,17559.12,18177.48,31133957704,337336592123
"Nov 30, 2020",18178.32,19749.26,18178.32,19625.84,47728480399,364229729426
"Dec 01, 2020",19633.77,19845.98,18321.92,18803,49633658712,348976597318
"Dec 02, 2020",18801.74,19308.33,18347.72,19201.09,37387697139,356381007571
"Dec 03, 2020",19205.93,19566.19,18925.78,19445.4,31930317405,360933936017
"Dec 04, 2020",19446.97,19511.4,18697.19,18699.77,33872388058,347111351136
"Dec 05, 2020",18698.39,19160.45,18590.19,19154.23,27242455064,355563938256
"Dec 06, 2020",19154.18,19390.5,18897.89,19345.12,25293775714,359123541247
"Dec 07, 2020",19343.13,19411.83,18931.14,19191.63,26896357742,356293229783
"Dec 08, 2020",19191.53,19283.48,18269.95,18321.14,31692288756,340148764252
"Dec 09, 2020",18320.88,18626.29,17935.55,18553.92,34420373071,344486483494
"Dec 10, 2020",18553.3,18553.3,17957.07,18264.99,25547132265,339136939586
"Dec 11, 2020",18263.93,18268.45,17619.53,18058.9,27919640985,335326168919
"Dec 12, 2020",18051.32,18919.55,18046.04,18803.66,21752580802,349170613899
"Dec 13, 2020",18806.77,19381.54,18734.33,19142.38,25450468637,355479173806
"Dec 14, 2020",19144.49,19305.1,19012.71,19246.64,22473997681,357432550020
"Dec 15, 2020",19246.92,19525.01,19079.84,19417.08,26741982541,360614771027
"Dec 16, 2020",19418.82,21458.91,19298.32,21310.6,44409011479,395799863746
"Dec 17, 2020",21308.35,23642.66,21234.68,22805.16,71378606374,423576934966
"Dec 18, 2020",22806.8,23238.6,22399.81,23137.96,40387896275,429781092528
"Dec 19, 2020",23132.87,24085.86,22826.47,23869.83,38487546580,443399267277
"Dec 20, 2020",23861.77,24209.66,23147.71,23477.3,37844228422,436129331482
"Dec 21, 2020",23474.46,24059.98,22159.37,22803.08,45852713981,423625088584
"Dec 22, 2020",22794.04,23789.9,22430.6,23783.03,44171632681,441850902134
"Dec 23, 2020",23781.97,24024.49,22802.65,23241.34,51146161904,431808778580
"Dec 24, 2020",23240.2,23768.34,22777.6,23735.95,41080759713,441017197764
"Dec 25, 2020",23733.57,24710.1,23463.67,24664.79,42068395846,458297232692
"Dec 26, 2020",24677.02,26718.07,24522.69,26437.04,48332647295,491250863157
"Dec 27, 2020",26439.37,28288.84,25922.77,26272.29,66479895605,488213268382
"Dec 28, 2020",26280.82,27389.11,26207.64,27084.81,49056742893,503339329917
"Dec 29, 2020",27081.81,27370.72,25987.3,27362.44,45265946774,508523687097
"Dec 30, 2020",27360.09,28937.74,27360.09,28840.95,51287442704,536033807161
"Dec 31, 2020",28841.57,29244.88,28201.99,29001.72,46754964848,539051138108
"Jan 01, 2021",28994.01,29600.63,28803.59,29374.15,40730301359,546001594838
"Jan 02, 2021",29376.46,33155.12,29091.18,32127.27,67865420765,597205944669
"Jan 03, 2021",32129.41,34608.56,32052.32,32782.02,78665235202,609409213147
"Jan 04, 2021",32810.95,33440.22,28722.76,31971.91,81163475344,594384025391
"Jan 05, 2021",31977.04,34437.59,30221.19,33992.43,67547324782,631980005970
"Jan 06, 2021",34013.61,36879.7,33514.03,36824.36,75289433811,684671246324
"Jan 07, 2021",36833.87,40180.37,36491.19,39371.04,84762141031,732062681138
"Jan 08, 2021",39381.77,41946.74,36838.64,40797.61,88107519480,758625941267
"Jan 09, 2021",40788.64,41436.35,38980.88,40254.55,61984162837,748563483043
"Jan 10, 2021",40254.22,41420.19,35984.63,38356.44,79980747690,713304617761
"Jan 11, 2021",38346.53,38346.53,30549.6,35566.66,123320567399,661457321418
"Jan 12, 2021",35516.36,36568.53,32697.98,33922.96,74773277909,630920422745
"Jan 13, 2021",33915.12,37599.96,32584.67,37316.36,69364315979,694069582194
"Jan 14, 2021",37325.11,39966.41,36868.56,39187.33,63615990033,728904366964
"Jan 15, 2021",39156.71,39577.71,34659.59,36825.37,67760757881,685005864471
"Jan 16, 2021",36821.65,37864.37,35633.55,36178.14,57706187875,673000645231
"Jan 17, 2021",36163.65,36722.35,34069.32,35791.28,52359854336,665831621391
"Jan 18, 2021",35792.24,37299.29,34883.84,36630.08,49511702429,681470030572
"Jan 19, 2021",36642.23,37755.89,36069.81,36069.81,57244195486,671081200700
"Jan 20, 2021",36050.11,36378.33,33570.48,35547.75,66834573161,661400102161
"Jan 21, 2021",35549.4,35552.68,30250.75,30825.7,75643067688,573565664943
"Jan 22, 2021",30817.63,33811.85,28953.37,33005.76,77207272511,614160521492
"Jan 23, 2021",32985.76,33360.98,31493.16,32067.64,48354737975,596733137645
"Jan 24, 2021",32064.38,32944.01,31106.69,32289.38,48643830599,600888568010
"Jan 25, 2021",32285.8,34802.74,32087.79,32366.39,59897054838,602350097075
"Jan 26, 2021",32358.61,32794.55,31030.27,32569.85,60255421470,606169260387
"Jan 27, 2021",32564.03,32564.03,29367.14,30432.55,62576762015,566417413554
"Jan 28, 2021",30441.04,33858.31,30023.21,33466.1,76517157706,622910073820
"Jan 29, 2021",34318.67,38406.26,32064.81,34316.39,117894572511,638768671362
"Jan 30, 2021",34295.94,34834.71,32940.19,34269.52,65141828798,637924573284
"Jan 31, 2021",34270.88,34288.33,32270.18,33114.36,52754542671,616452744533
"Feb 01, 2021",33114.58,34638.21,32384.23,33537.18,61400400660,624349044409
"Feb 02, 2021",33533.2,35896.88,33489.22,35510.29,63088585433,661114581664
"Feb 03, 2021",35510.82,37480.19,35443.98,37472.09,61166818159,697672910488
"Feb 04, 2021",37475.1,38592.18,36317.5,36926.06,68838074392,687542752523
"Feb 05, 2021",36931.55,38225.91,36658.76,38144.31,58598066402,710266752534
"Feb 06, 2021",38138.39,40846.55,38138.39,39266.01,71326033653,731192490093
"Feb 07, 2021",39250.19,39621.84,37446.15,38903.44,65500641143,724478833211
"Feb 08, 2021",38886.83,46203.93,38076.32,46196.46,101467222687,860342706260
"Feb 09, 2021",46184.99,48003.72,45166.96,46481.1,91809846886,865682956619
"Feb 10, 2021",46469.76,47145.57,43881.15,44918.18,87301089896,836616907527
"Feb 11, 2021",44898.71,48463.47,44187.76,47909.33,81388911810,892364856136
"Feb 12, 2021",47877.03,48745.73,46424.98,47504.85,76555041196,884874050612
"Feb 13, 2021",47491.2,48047.74,46392.28,47105.52,70250456155,877478894464
"Feb 14, 2021",47114.51,49487.64,47114.51,48717.29,71248675228,907551330153
"Feb 15, 2021",48696.54,48875.57,46347.48,47945.06,77069903166,893210080039
"Feb 16, 2021",47944.46,50341.1,47201.3,49199.87,77049582886,916623418254
"Feb 17, 2021",49207.28,52533.91,49072.38,52149.01,80820545404,971611626454
"Feb 18, 2021",52140.97,52474.11,51015.76,51679.8,52054723579,962915078024
"Feb 19, 2021",51675.98,56113.65,50937.28,55888.13,63495496918,1041380696669
"Feb 20, 2021",55887.34,57505.23,54626.56,56099.52,68145460026,1045371087640
"Feb 21, 2021",56068.57,58330.57,55672.61,57539.94,51897585191,1072263294725
"Feb 22, 2021",57532.74,57533.39,48967.57,54207.32,92052420332,1010205212981
"Feb 23, 2021",54204.93,54204.93,45290.59,48824.43,106102492824,909925854460
"Feb 24, 2021",48835.09,51290.14,47213.5,49705.33,63695521388,926393090751
"Feb 25, 2021",49709.08,51948.97,47093.85,47093.85,54506565949,877766126138
"Feb 26, 2021",47180.46,48370.79,44454.84,46339.76,350967941479,863752275053
"Feb 27, 2021",46344.77,48253.27,45269.03,46188.45,45910946382,860978135421
"Feb 28, 2021",46194.02,46716.43,43241.62,45137.77,53443887451,841428977515
"Mar 01, 2021",45159.5,49784.02,45115.09,49631.24,53891300112,925235527882
"Mar 02, 2021",49612.11,50127.51,47228.85,48378.99,47530897720,901933683269
"Mar 03, 2021",48415.81,52535.14,48274.32,50538.24,53220811975,942236576905
"Mar 04, 2021",50522.31,51735.09,47656.93,48561.17,52343816680,905414104807
"Mar 05, 2021",48527.03,49396.43,46542.51,48927.3,48625928883,912285065720
"Mar 06, 2021",48899.23,49147.22,47257.53,48912.38,34363564661,912054166029
"Mar 07, 2021",48918.68,51384.37,48918.68,51206.69,43137459378,954880954585
"Mar 08, 2021",51174.12,52314.07,49506.05,52246.52,48597428048,974321883623
"Mar 09, 2021",52272.97,54824.12,51981.83,54824.12,50912227385,1022439972862
"Mar 10, 2021",54824.01,57258.25,53290.89,56008.55,57295577614,1044580057477
"Mar 11, 2021",55963.18,58091.06,54484.59,57805.12,56772343595,1078135604118
"Mar 12, 2021",57821.22,57996.62,55376.65,57332.09,55689944702,1069366321844
"Mar 13, 2021",57343.37,61683.86,56217.97,61243.08,60669829814,1142369158667
"Mar 14, 2021",61221.13,61597.92,59302.32,59302.32,43901225564,1106226132525
"Mar 15, 2021",59267.43,60540.99,55393.17,55907.2,66419369890,1042946024860
"Mar 16, 2021",55840.79,56833.18,53555.03,56804.9,59749798599,1059745818423
"Mar 17, 2021",56825.83,58969.82,54528.63,58870.89,60258313191,1098337655327
"Mar 18, 2021",58893.08,60116.25,54253.58,57858.92,55746041000,1079511086884
"Mar 19, 2021",57850.44,59498.38,56643.7,58346.65,49063873786,1088666450746
"Mar 20, 2021",58332.26,60031.29,58213.3,58313.64,50361731222,1088105221978
"Mar 21, 2021",58309.91,58767.9,56005.62,57523.42,51943414539,1073417235408
"Mar 22, 2021",57517.89,58471.48,54288.16,54529.15,56521454974,1017595269117
"Mar 23, 2021",54511.66,55985.44,53470.69,54738.94,56435023914,1021563479682
"Mar 24, 2021",54710.49,57262.38,52514.33,52774.26,70567223787,984948142898
"Mar 25, 2021",52726.75,53392.39,50856.57,51704.16,67999812841,965028762666
